1er lot;Code commune;Code departement;Code postal;Code type local;Code voie;Commune;Date mutation;Nature mutation;No disposition;No plan;No voie;Nombre de lots;Nombre pieces principales;Prefixe de section;Section;Surface reelle bati;Type de voie;Type local;Valeur fonciere;Voie;Annee
27;52;94;94130;3;0035;NOGENT-SUR-MARNE;20/04/2018;Vente;1;81;32;1;0;;L;0;RUE;Dépendance;1179950;ANDRE PONTIER;2018
;52;94;94130;1;5116;NOGENT-SUR-MARNE;27/04/2018;Vente;1;115;7;0;5;;AH;170;RUE;Maison;1000000;DE LARBOUST;2018
;52;94;94130;1;8840;NOGENT-SUR-MARNE;17/04/2018;Vente;1;246;35;0;4;;M;53;RUE;Maison;687150;DE SAINT QUENTIN;2018
17;52;94;94130;2;6655;NOGENT-SUR-MARNE;07/05/2018;Vente;1;28;6;2;3;;AH;70;RUE;Appartement;380390;NOUVELLE;2018
106;52;94;94130;3;6655;NOGENT-SUR-MARNE;07/05/2018;Vente;1;28;10;1;0;;AH;0;RUE;Dépendance;380390;NOUVELLE;2018
289;52;94;94130;3;7150;NOGENT-SUR-MARNE;25/04/2018;Vente;1;153;71;1;0;;C;0;RUE;Dépendance;208500;DE PLAISANCE;2018
221;52;94;94130;2;7150;NOGENT-SUR-MARNE;25/04/2018;Vente;1;153;69;2;2;;C;54;RUE;Appartement;208500;DE PLAISANCE;2018
10;52;94;94130;2;4180;NOGENT-SUR-MARNE;19/04/2018;Vente;1;41;18;3;3;;AB;66;;Appartement;245000;GR  RUE CHARLES DE GAULLE;2018
69;52;94;94130;3;9135;NOGENT-SUR-MARNE;16/04/2018;Vente;1;49;23;1;0;;I;0;RUE;Dépendance;19200;THIERS;2018
194;52;94;94130;2;4180;NOGENT-SUR-MARNE;19/04/2018;Vente;1;21;21;2;3;;AB;76;;Appartement;635000;GR  RUE CHARLES DE GAULLE;2018
122;52;94;94130;3;4180;NOGENT-SUR-MARNE;19/04/2018;Vente;1;21;21;1;0;;AB;0;;Dépendance;635000;GR  RUE CHARLES DE GAULLE;2018
58085;52;94;94130;2;6160;NOGENT-SUR-MARNE;07/05/2018;Vente en l'état futur d'achèvement;1;29;;1;2;;R;55;AV;Appartement;222085,31;DES MARRONNIERS;2018
11008;52;94;94130;3;1430;NOGENT-SUR-MARNE;07/05/2018;Vente en l'état futur d'achèvement;1;128;;1;0;;Y;0;AV;Dépendance;222085,31;CHARLES V;2018
103;52;94;94130;1;4180;NOGENT-SUR-MARNE;20/04/2018;Vente;1;121;163;1;4;;G;109;;Maison;590000;GR  RUE CHARLES DE GAULLE;2018
109;52;94;94130;4;4180;NOGENT-SUR-MARNE;20/04/2018;Vente;1;121;163;1;0;;G;44;;Local industriel. commercial ou assimilé;590000;GR  RUE CHARLES DE GAULLE;2018
84;52;94;94130;3;3130;NOGENT-SUR-MARNE;17/04/2018;Echange;1;145;7;1;0;;B;0;RUE;Dépendance;22000;EDOUARD RENARD;2018
85;52;94;94130;3;3130;NOGENT-SUR-MARNE;17/04/2018;Echange;2;145;7;1;0;;B;0;RUE;Dépendance;22000;EDOUARD RENARD;2018
12;52;94;94130;2;4180;NOGENT-SUR-MARNE;03/05/2018;Vente;1;102;153;2;2;;G;32;;Appartement;213000;GR  RUE CHARLES DE GAULLE;2018
107;52;94;94130;2;3180;NOGENT-SUR-MARNE;23/04/2018;Vente;1;105;5;2;3;;G;61;RUE;Appartement;395000;EUGENE GALBRUN;2018
233;52;94;94130;3;3180;NOGENT-SUR-MARNE;23/04/2018;Vente;1;105;5;1;0;;G;0;RUE;Dépendance;395000;EUGENE GALBRUN;2018
129;52;94;94130;3;8545;NOGENT-SUR-MARNE;03/05/2018;Vente;1;113;53;1;0;;U;0;AV;Dépendance;302500;DE LA SOURCE;2018
30;52;94;94130;2;4760;NOGENT-SUR-MARNE;03/05/2018;Vente;1;113;38;2;2;;U;55;AV;Appartement;302500;DE JOINVILLE;2018
322;52;94;94130;2;6696;NOGENT-SUR-MARNE;19/04/2018;Vente;1;338;7;1;4;;AE;93;PL;Appartement;500000;NUNGESSER ET COLI;2018
207;52;94;94130;3;5120;NOGENT-SUR-MARNE;19/04/2018;Vente;1;338;1;1;0;;AE;0;AV;Dépendance;500000;DE LATTRE DE TASSIGNY;2018
16;52;94;94130;2;6148;NOGENT-SUR-MARNE;14/05/2018;Vente;1;28;37;2;3;;E;93;RUE;Appartement;452000;DU MARECHAL VAILLANT;2018
58;52;94;94130;3;6148;NOGENT-SUR-MARNE;14/05/2018;Vente;1;28;37;1;0;;E;0;RUE;Dépendance;452000;DU MARECHAL VAILLANT;2018
17;52;94;94130;2;4155;NOGENT-SUR-MARNE;03/05/2018;Vente;1;54;2;2;4;;R;105;AV;Appartement;643000;GEORGES CLEMENCEAU;2018
50;52;94;94130;3;0640;NOGENT-SUR-MARNE;03/05/2018;Vente;1;54;32;1;0;;R;0;AV;Dépendance;643000;DE LA BELLE GABRIELLE;2018
7;52;94;94130;2;4180;NOGENT-SUR-MARNE;04/05/2018;Vente;1;48;93;1;2;;AE;38;;Appartement;211000;GR  RUE CHARLES DE GAULLE;2018
;52;94;94130;1;0680;NOGENT-SUR-MARNE;24/04/2018;Vente;1;62;9;0;3;;L;68;RUE;Maison;650000;BRILLET;2018
35;52;94;94130;3;3555;NOGENT-SUR-MARNE;03/05/2018;Vente;1;145;43;1;0;;O;0;RUE;Dépendance;330000;DE FONTENAY;2018
19;52;94;94130;2;3555;NOGENT-SUR-MARNE;03/05/2018;Vente;1;145;43;2;2;;O;55;RUE;Appartement;330000;DE FONTENAY;2018
;52;94;94130;4;6518;NOGENT-SUR-MARNE;03/05/2018;Vente;1;37;9001;0;0;;AJ;1673;RUE;Local industriel. commercial ou assimilé;3050000;NAZARE;2018
;52;94;94130;4;6518;NOGENT-SUR-MARNE;03/05/2018;Vente;1;37;9001;0;0;;AJ;232;RUE;Local industriel. commercial ou assimilé;3050000;NAZARE;2018
;52;94;94130;;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;44;4;0;;;AJ;;RUE;;3050000;HOCHE;2018
519;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
508;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
522;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
518;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
501;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
516;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
503;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
521;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
515;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
525;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
551;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
507;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
529;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
524;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
520;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
528;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
513;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
512;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
506;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
504;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
523;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
509;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
527;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
502;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
514;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
510;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
505;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
517;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
526;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
550;52;94;94130;3;4450;NOGENT-SUR-MARNE;03/05/2018;Vente;1;62;8;1;0;;AJ;0;RUE;Dépendance;3050000;HOCHE;2018
516;52;94;94130;2;6190;NOGENT-SUR-MARNE;18/05/2018;Vente;1;143;2;2;2;;AD;44;RUE;Appartement;105000;DE LA MUETTE;2018
195;52;94;94130;3;6190;NOGENT-SUR-MARNE;18/05/2018;Vente;1;143;2;1;0;;AD;0;RUE;Dépendance;105000;DE LA MUETTE;2018
11;52;94;94130;2;4180;NOGENT-SUR-MARNE;09/05/2018;Vente;1;170;162;2;3;;AH;70;;Appartement;360000;GR  RUE CHARLES DE GAULLE;2018
1380;52;94;94130;3;4726;NOGENT-SUR-MARNE;17/05/2018;Vente;1;106;5;1;0;;Y;0;RUE;Dépendance;300000;JEAN GUY LABARBE;2018
1157;52;94;94130;2;4726;NOGENT-SUR-MARNE;17/05/2018;Vente;1;106;5;2;2;;Y;54;RUE;Appartement;300000;JEAN GUY LABARBE;2018
23;52;94;94130;2;0035;NOGENT-SUR-MARNE;02/05/2018;Vente;1;3;3;2;3;;AD;40;RUE;Appartement;165000;ANDRE PONTIER;2018
208;52;94;94130;2;3180;NOGENT-SUR-MARNE;02/05/2018;Vente;1;91;21;2;2;;G;50;RUE;Appartement;330000;EUGENE GALBRUN;2018
359;52;94;94130;3;7140;NOGENT-SUR-MARNE;26/04/2018;Vente;1;280;3;1;0;;AE;0;RUE;Dépendance;387000;PIERRE BROSSOLETTE;2018
207;52;94;94130;2;7140;NOGENT-SUR-MARNE;26/04/2018;Vente;1;280;3;3;4;;AE;65;RUE;Appartement;387000;PIERRE BROSSOLETTE;2018
88;52;94;94130;3;0640;NOGENT-SUR-MARNE;25/04/2018;Vente;1;45;39;1;0;;S;0;AV;Dépendance;727000;DE LA BELLE GABRIELLE;2018
119;52;94;94130;2;0640;NOGENT-SUR-MARNE;25/04/2018;Vente;1;45;39;2;3;;S;110;AV;Appartement;727000;DE LA BELLE GABRIELLE;2018
144;52;94;94130;2;4424;NOGENT-SUR-MARNE;26/04/2018;Vente;1;218;16;2;3;;AK;65;RUE;Appartement;280000;HENRY DUNANT;2018
134;52;94;94130;2;6156;NOGENT-SUR-MARNE;11/05/2018;Vente;1;64;15;2;2;;Z;42;BD;Appartement;200000;DE LA MARNE;2018
82;52;94;94130;2;3560;NOGENT-SUR-MARNE;26/04/2018;Vente en l'état futur d'achèvement;1;42;3;1;4;;J;68;RUE;Appartement;350000;DU FORT;2018
122;52;94;94130;3;3560;NOGENT-SUR-MARNE;26/04/2018;Vente en l'état futur d'achèvement;1;42;3;1;0;;J;0;RUE;Dépendance;350000;DU FORT;2018
15;52;94;94130;2;6140;NOGENT-SUR-MARNE;16/05/2018;Vente;1;133;23;2;3;;B;65;AV;Appartement;255000;MARECHAL MAUNOURY;2018
620;52;94;94130;2;6190;NOGENT-SUR-MARNE;25/04/2018;Vente;1;143;2;2;2;;AD;50;RUE;Appartement;132170;DE LA MUETTE;2018
5;52;94;94130;2;6110;NOGENT-SUR-MARNE;27/04/2018;Vente;1;326;55;1;2;;AI;41;RUE;Appartement;273000;MARCEAU;2018
35;52;94;94130;3;6110;NOGENT-SUR-MARNE;27/04/2018;Vente;1;326;55;1;0;;AI;0;RUE;Dépendance;273000;MARCEAU;2018
518;52;94;94130;2;3555;NOGENT-SUR-MARNE;27/04/2018;Vente;1;146;115;2;3;;O;57;RUE;Appartement;235000;DE FONTENAY;2018
156;52;94;94130;3;6170;NOGENT-SUR-MARNE;03/05/2018;Vente;1;112;5;1;0;;U;0;AV;Dépendance;883000;DES MERISIERS;2018
105;52;94;94130;2;8545;NOGENT-SUR-MARNE;03/05/2018;Vente;1;112;43;2;5;;U;130;AV;Appartement;883000;DE LA SOURCE;2018
155;52;94;94130;3;6170;NOGENT-SUR-MARNE;03/05/2018;Vente;1;112;5;1;0;;U;0;AV;Dépendance;883000;DES MERISIERS;2018
203;52;94;94130;;3150;NOGENT-SUR-MARNE;27/04/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;505000;EMILE ZOLA;2018
173;52;94;94130;;3150;NOGENT-SUR-MARNE;27/04/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;505000;EMILE ZOLA;2018
136;52;94;94130;;3150;NOGENT-SUR-MARNE;27/04/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;505000;EMILE ZOLA;2018
2;52;94;94130;2;0640;NOGENT-SUR-MARNE;14/05/2018;Vente;1;6;17;1;3;;P;69;AV;Appartement;385000;DE LA BELLE GABRIELLE;2018
11;52;94;94130;2;0640;NOGENT-SUR-MARNE;14/05/2018;Vente;1;6;17;1;2;;P;49;AV;Appartement;385000;DE LA BELLE GABRIELLE;2018
300;52;94;94130;3;0640;NOGENT-SUR-MARNE;14/05/2018;Vente;1;6;17;1;0;;P;0;AV;Dépendance;385000;DE LA BELLE GABRIELLE;2018
168;52;94;94130;;3150;NOGENT-SUR-MARNE;02/05/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;240000;EMILE ZOLA;2018
10;52;94;94130;2;4710;NOGENT-SUR-MARNE;17/05/2018;Vente;1;279;30;2;2;;AI;39;RUE;Appartement;172000;JACQUES KABLE;2018
;52;94;94130;;6165;NOGENT-SUR-MARNE;18/05/2018;Vente;2;379;4;0;;;K;;RUE;;100000;MANESSIER;2018
;52;94;94130;1;0065;NOGENT-SUR-MARNE;03/05/2018;Vente;1;95;24;0;4;;AG;144;RUE;Maison;1020000;DE L ARMISTICE;2018
16;52;94;94130;2;7145;NOGENT-SUR-MARNE;25/05/2018;Vente;1;91;4;2;2;;Q;60;PL;Appartement;317000;PIERRE SEMARD;2018
56;52;94;94130;2;3560;NOGENT-SUR-MARNE;03/05/2018;Vente en l'état futur d'achèvement;1;42;3;1;3;;J;55;RUE;Appartement;400000;DU FORT;2018
102;52;94;94130;3;3560;NOGENT-SUR-MARNE;03/05/2018;Vente en l'état futur d'achèvement;1;42;3;1;0;;J;0;RUE;Dépendance;400000;DU FORT;2018
116;52;94;94130;2;3555;NOGENT-SUR-MARNE;02/05/2018;Vente;1;146;99;2;4;;O;67;RUE;Appartement;160000;DE FONTENAY;2018
204;52;94;94130;;3150;NOGENT-SUR-MARNE;04/05/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;420000;EMILE ZOLA;2018
135;52;94;94130;;3150;NOGENT-SUR-MARNE;04/05/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;420000;EMILE ZOLA;2018
132;52;94;94130;;3150;NOGENT-SUR-MARNE;07/05/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;279000;EMILE ZOLA;2018
206;52;94;94130;;3150;NOGENT-SUR-MARNE;07/05/2018;Vente en l'état futur d'achèvement;1;147;27;1;;;M;;RUE;;279000;EMILE ZOLA;2018
356;52;94;94130;2;4180;NOGENT-SUR-MARNE;15/05/2018;Vente;1;189;46;2;3;;AB;58;;Appartement;340000;GR  RUE CHARLES DE GAULLE;2018
399;52;94;94130;3;4180;NOGENT-SUR-MARNE;15/05/2018;Vente;1;189;46;1;0;;AB;0;;Dépendance;340000;GR  RUE CHARLES DE GAULLE;2018
55;52;94;94130;3;1410;NOGENT-SUR-MARNE;22/05/2018;Vente;1;62;47;1;0;;AD;0;RUE;Dépendance;19000;CARNOT;2018
;52;94;94130;1;3575;NOGENT-SUR-MARNE;04/05/2018;Vente;1;131;66;0;5;;AD;121;RUE;Maison;768000;FRANCOIS ROLLAND;2018
;52;94;94130;1;9130;NOGENT-SUR-MARNE;02/05/2018;Vente;1;91;93;0;9;;J;181;RUE;Maison;1021450;THEODORE HONORE;2018
33;52;94;94130;2;8560;NOGENT-SUR-MARNE;04/05/2018;Vente;1;57;25;1;1;;Q;21;BD;Appartement;117000;DE STRASBOURG;2018
35;52;94;94130;2;8560;NOGENT-SUR-MARNE;04/05/2018;Vente;1;57;25;1;2;;Q;21;BD;Appartement;117000;DE STRASBOURG;2018
58015;52;94;94130;2;6160;NOGENT-SUR-MARNE;25/05/2018;Vente en l'état futur d'achèvement;1;29;;1;4;;R;80;AV;Appartement;559000;DES MARRONNIERS;2018
11086;52;94;94130;3;1430;NOGENT-SUR-MARNE;25/05/2018;Vente en l'état futur d'achèvement;1;128;;1;0;;Y;0;AV;Dépendance;559000;CHARLES V;2018
11087;52;94;94130;3;1430;NOGENT-SUR-MARNE;25/05/2018;Vente en l'état futur d'achèvement;1;128;;1;0;;Y;0;AV;Dépendance;559000;CHARLES V;2018
17;52;94;94130;2;7150;NOGENT-SUR-MARNE;14/05/2018;Vente;1;101;6;3;3;;F;70;RUE;Appartement;460450;DE PLAISANCE;2018
22;52;94;94130;3;7150;NOGENT-SUR-MARNE;14/05/2018;Vente;1;101;6;1;0;;F;0;RUE;Dépendance;460450;DE PLAISANCE;2018
1634;52;94;94130;3;1430;NOGENT-SUR-MARNE;23/05/2018;Vente;1;106;24;1;0;;Y;0;AV;Dépendance;597500;CHARLES V;2018
1264;52;94;94130;2;1430;NOGENT-SUR-MARNE;23/05/2018;Vente;1;106;24;2;4;;Y;92;AV;Appartement;597500;CHARLES V;2018
58011;52;94;94130;2;6160;NOGENT-SUR-MARNE;22/05/2018;Vente en l'état futur d'achèvement;1;29;;1;3;;R;68;AV;Appartement;490000;DES MARRONNIERS;2018
11037;52;94;94130;3;1430;NOGENT-SUR-MARNE;22/05/2018;Vente en l'état futur d'achèvement;1;128;;1;0;;Y;0;AV;Dépendance;490000;CHARLES V;2018
162;52;94;94130;3;4733;NOGENT-SUR-MARNE;14/05/2018;Vente;1;5;1;1;0;;AB;0;RUE;Dépendance;16000;JEAN MOULIN;2018
248;52;94;94130;2;8560;NOGENT-SUR-MARNE;02/05/2018;Vente;1;107;1;2;3;;Q;76;BD;Appartement;410300;DE STRASBOURG;2018
347;52;94;94130;3;8560;NOGENT-SUR-MARNE;02/05/2018;Vente;1;107;1;1;0;;Q;0;BD;Dépendance;410300;DE STRASBOURG;2018
87;52;94;94130;3;8545;NOGENT-SUR-MARNE;23/05/2018;Vente;1;116;59;1;0;;U;0;AV;Dépendance;659300;DE LA SOURCE;2018
99;52;94;94130;3;8545;NOGENT-SUR-MARNE;23/05/2018;Vente;1;116;59;1;0;;U;0;AV;Dépendance;659300;DE LA SOURCE;2018
11;52;94;94130;2;8545;NOGENT-SUR-MARNE;23/05/2018;Vente;1;116;59;2;4;;U;110;AV;Appartement;659300;DE LA SOURCE;2018
;52;94;94130;1;6110;NOGENT-SUR-MARNE;18/05/2018;Vente;1;59;27;0;3;;AI;85;RUE;Maison;553000;MARCEAU;2018
10;52;94;94130;2;4733;NOGENT-SUR-MARNE;29/05/2018;Vente;1;3;5;1;3;;AB;58;RUE;Appartement;315000;JEAN MOULIN;2018
19;52;94;94130;2;7170;NOGENT-SUR-MARNE;18/05/2018;Vente;1;100;2;1;2;;H;39;RUE;Appartement;3000;PONT NOYELLES;2018
13;52;94;94130;2;8560;NOGENT-SUR-MARNE;04/06/2018;Vente;1;184;39;2;1;;M;34;BD;Appartement;247000;DE STRASBOURG;2018
468;52;94;94130;3;1430;NOGENT-SUR-MARNE;05/06/2018;Vente;1;70;40;1;0;;T;0;AV;Dépendance;480000;CHARLES V;2018
114;52;94;94130;2;1430;NOGENT-SUR-MARNE;05/06/2018;Vente;1;70;44;2;3;;T;73;AV;Appartement;480000;CHARLES V;2018
;52;94;94130;4;6165;NOGENT-SUR-MARNE;18/05/2018;Vente;1;378;4;0;0;;K;60;RUE;Local industriel. commercial ou assimilé;265000;MANESSIER;2018
;52;94;94130;3;6165;NOGENT-SUR-MARNE;18/05/2018;Vente;1;378;4;0;0;;K;0;RUE;Dépendance;265000;MANESSIER;2018
19;52;94;94130;2;9135;NOGENT-SUR-MARNE;17/05/2018;Vente;1;177;45;4;5;;I;127;RUE;Appartement;780000;THIERS;2018
29;52;94;94130;3;9135;NOGENT-SUR-MARNE;17/05/2018;Vente;1;177;45;1;0;;I;0;RUE;Dépendance;780000;THIERS;2018
30;52;94;94130;3;9135;NOGENT-SUR-MARNE;17/05/2018;Vente;1;177;45;1;0;;I;0;RUE;Dépendance;780000;THIERS;2018
181;52;94;94130;2;4180;NOGENT-SUR-MARNE;16/05/2018;Vente;1;21;21;2;3;;AB;65;;Appartement;485000;GR  RUE CHARLES DE GAULLE;2018
58016;52;94;94130;2;6160;NOGENT-SUR-MARNE;06/06/2018;Vente en l'état futur d'achèvement;1;29;;1;3;;R;68;AV;Appartement;496000;DES MARRONNIERS;2018
11052;52;94;94130;3;1430;NOGENT-SUR-MARNE;06/06/2018;Vente en l'état futur d'achèvement;1;128;;1;0;;Y;0;AV;Dépendance;496000;CHARLES V;2018
4;52;94;94130;2;1410;NOGENT-SUR-MARNE;18/05/2018;Vente;1;62;47;1;4;;AD;91;RUE;Appartement;612500;CARNOT;2018
54;52;94;94130;3;1410;NOGENT-SUR-MARNE;18/05/2018;Vente;1;62;47;1;0;;AD;0;RUE;Dépendance;612500;CARNOT;2018
3;52;94;94130;3;0680;NOGENT-SUR-MARNE;14/05/2018;Vente;1;152;8;1;0;;L;0;RUE;Dépendance;21300;BRILLET;2018
137;52;94;94130;2;4125;NOGENT-SUR-MARNE;18/05/2018;Vente;1;187;12;2;1;;J;32;RUE;Appartement;173000;GASTON MARGERIE;2018
15;52;94;94130;2;9640;NOGENT-SUR-MARNE;25/05/2018;Vente;1;152;1;2;2;;N;44;RUE;Appartement;249500;DES VISELETS;2018
11;52;94;94130;3;0035;NOGENT-SUR-MARNE;04/06/2018;Vente;1;103;4;1;0;;AE;0;RUE;Dépendance;112000;ANDRE PONTIER;2018
2;52;94;94130;2;0035;NOGENT-SUR-MARNE;04/06/2018;Vente;1;103;4;1;1;;AE;18;RUE;Appartement;112000;ANDRE PONTIER;2018
45;52;94;94130;3;4750;NOGENT-SUR-MARNE;31/05/2018;Vente;1;391;3;1;0;;AE;0;RUE;Dépendance;265000;DU JEU DE PAUME;2018
15;52;94;94130;2;4180;NOGENT-SUR-MARNE;31/05/2018;Vente;1;391;100;1;2;;AE;47;;Appartement;265000;GR  RUE CHARLES DE GAULLE;2018
;52;94;94130;1;0030;NOGENT-SUR-MARNE;28/05/2018;Vente;1;76;12;0;4;;O;71;VLA;Maison;797350;ANDRE;2018
13;52;94;94130;2;7130;NOGENT-SUR-MARNE;04/06/2018;Vente;1;173;19;2;2;;L;24;RUE;Appartement;220000;PAUL BERT;2018
14;52;94;94130;2;7130;NOGENT-SUR-MARNE;04/06/2018;Vente;1;173;19;2;2;;L;24;RUE;Appartement;220000;PAUL BERT;2018
10;52;94;94130;2;7130;NOGENT-SUR-MARNE;04/06/2018;Vente;1;173;19;2;2;;L;25;RUE;Appartement;220000;PAUL BERT;2018
15;52;94;94130;2;7130;NOGENT-SUR-MARNE;04/06/2018;Vente;1;173;19;2;2;;L;25;RUE;Appartement;220000;PAUL BERT;2018
407;52;94;94130;3;4180;NOGENT-SUR-MARNE;31/05/2018;Vente;1;189;46;1;0;;AB;0;;Dépendance;15000;GR  RUE CHARLES DE GAULLE;2018
406;52;94;94130;3;4180;NOGENT-SUR-MARNE;31/05/2018;Vente;1;189;46;1;0;;AB;0;;Dépendance;15000;GR  RUE CHARLES DE GAULLE;2018
391;52;94;94130;3;4180;NOGENT-SUR-MARNE;31/05/2018;Vente;1;189;44;1;0;;AB;0;;Dépendance;15000;GR  RUE CHARLES DE GAULLE;2018
141;52;94;94130;3;4145;NOGENT-SUR-MARNE;12/06/2018;Vente;1;186;15;1;0;;Q;0;RUE;Dépendance;334000;GENERAL FAIDHERBE;2018
54;52;94;94130;2;4145;NOGENT-SUR-MARNE;12/06/2018;Vente;1;186;15;3;2;;Q;52;RUE;Appartement;334000;GENERAL FAIDHERBE;2018
53;52;94;94130;3;1410;NOGENT-SUR-MARNE;11/06/2018;Vente;1;62;47;1;0;;AD;0;RUE;Dépendance;639000;CARNOT;2018
52;52;94;94130;3;1410;NOGENT-SUR-MARNE;11/06/2018;Vente;1;62;47;1;0;;AD;0;RUE;Dépendance;639000;CARNOT;2018
1;52;94;94130;2;1410;NOGENT-SUR-MARNE;11/06/2018;Vente;1;62;47;1;4;;AD;91;RUE;Appartement;639000;CARNOT;2018
12;52;94;94130;3;4760;NOGENT-SUR-MARNE;11/06/2018;Vente;1;76;23;1;0;;T;0;AV;Dépendance;800000;DE JOINVILLE;2018
2;52;94;94130;2;4760;NOGENT-SUR-MARNE;11/06/2018;Vente;1;76;23;1;5;;T;140;AV;Appartement;800000;DE JOINVILLE;2018
12;52;94;94130;2;6120;NOGENT-SUR-MARNE;13/06/2018;Vente;1;147;2;2;1;;B;29;AV;Appartement;145000;DU MARECHAL FAYOLLE;2018
155;52;94;94130;3;6120;NOGENT-SUR-MARNE;13/06/2018;Vente;1;147;2;1;0;;B;0;AV;Dépendance;145000;DU MARECHAL FAYOLLE;2018
